fname,lambda_010,lambda_025,lambda_050,lambda_075,lambda_100,lambda_inf,lambda_000
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-42625.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-43649.jpg,1,1,1,0,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-44673.jpg,1,1,0,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-45697.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-46721.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-47745.jpg,1,0,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-48769.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-50817.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-51841.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-52865.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-53889.jpg,1,0,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-54913.jpg,1,0,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-55937.jpg,1,0,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-56961.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-57985.jpg,1,0,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-59009.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-60033.jpg,1,0,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-61057.jpg,1,0,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-62081.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-63105.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-64129.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-65153.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-66177.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-67201.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-68225.jpg,1,0,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-69249.jpg,1,0,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-70273.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-71297.jpg,1,1,0,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-72321.jpg,1,0,0,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-73345.jpg,1,0,0,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-74369.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-75393.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-76417.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-77441.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-78465.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-79489.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-80513.jpg,1,1,1,0,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-81537.jpg,1,1,1,0,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-82561.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-83585.jpg,1,1,0,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-84609.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_100096-85633.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-18049.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-19073.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-20097.jpg,0,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-21121.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-22145.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-23169.jpg,1,1,0,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-24193.jpg,1,1,1,0,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-25217.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-26241.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-27265.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-28289.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-29313.jpg,1,0,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-30337.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-31361.jpg,1,0,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-32385.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-33409.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-34433.jpg,1,0,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-35457.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-36481.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-37505.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-38529.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-39553.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-40577.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-41601.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-42625.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-43649.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-44673.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-45697.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-46721.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-47745.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-48769.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-49793.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-52865.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-53889.jpg,1,1,0,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-54913.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-55937.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-56961.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-57985.jpg,1,1,0,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-59009.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-60033.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-61057.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-62081.jpg,1,1,1,0,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-63105.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-64129.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-65153.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-66177.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-67201.jpg,1,0,0,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-68225.jpg,1,1,0,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-69249.jpg,1,1,0,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-70273.jpg,1,0,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-71297.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-72321.jpg,1,0,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-73345.jpg,1,0,0,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-74369.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-75393.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-76417.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-77441.jpg,1,1,1,0,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-78465.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-79489.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-80513.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-81537.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-82561.jpg,1,1,0,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-85633.jpg,1,1,0,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_101120-86657.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-16001.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-18049.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-19073.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-20097.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-21121.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-22145.jpg,1,1,0,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-23169.jpg,1,0,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-24193.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-25217.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-26241.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-27265.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-28289.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-29313.jpg,1,1,0,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-30337.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-31361.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-32385.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-33409.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-34433.jpg,1,0,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-35457.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-36481.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-37505.jpg,1,0,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-38529.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-39553.jpg,1,0,0,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-40577.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-41601.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-42625.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-43649.jpg,1,1,1,0,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-44673.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-45697.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-46721.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-47745.jpg,1,0,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-48769.jpg,1,1,0,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-49793.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-52865.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-53889.jpg,1,1,0,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-54913.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-55937.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-56961.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-57985.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-59009.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-60033.jpg,1,0,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-61057.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-62081.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-63105.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-64129.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-65153.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-66177.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-67201.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-68225.jpg,1,0,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-69249.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-70273.jpg,1,1,0,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-71297.jpg,1,1,0,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-72321.jpg,1,1,0,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-73345.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-74369.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-75393.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-76417.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-77441.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-78465.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-79489.jpg,1,1,1,0,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-80513.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-81537.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_102144-86657.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_103168-14977.jpg,1,0,1,0,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_103168-16001.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_103168-17025.jpg,1,1,0,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_103168-18049.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_103168-19073.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_103168-20097.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_103168-21121.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_103168-22145.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_103168-23169.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_103168-24193.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_103168-25217.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_103168-26241.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_103168-27265.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_103168-28289.jpg,1,0,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_103168-29313.jpg,1,0,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_103168-30337.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_103168-31361.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_103168-32385.jpg,1,0,0,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_103168-33409.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_103168-34433.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_103168-35457.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_103168-36481.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_103168-37505.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-78-8640/HR/TCGA-78-8640_103168-38529.jpg,1,1,1,1,1,0,1
