fname,lambda_010,lambda_025,lambda_050,lambda_075,lambda_100,lambda_inf,lambda_000
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_100532-44032.jpg,1,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_100532-45056.jpg,0,1,1,0,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_100532-46080.jpg,1,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_100532-47104.jpg,0,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_100532-48128.jpg,0,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_100532-49152.jpg,0,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_100532-50176.jpg,0,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_100532-51200.jpg,0,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_100532-52224.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_100532-53248.jpg,0,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_100532-54272.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_100532-55296.jpg,1,1,1,0,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_100532-56320.jpg,0,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_101556-22528.jpg,0,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_101556-23552.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_101556-24576.jpg,1,1,1,0,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_101556-25600.jpg,1,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_101556-26624.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_101556-27648.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_101556-28672.jpg,1,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_101556-29696.jpg,1,1,1,0,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_101556-30720.jpg,1,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_101556-31744.jpg,0,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_101556-32768.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_101556-33792.jpg,1,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_101556-34816.jpg,1,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_101556-35840.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_101556-36864.jpg,0,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_101556-37888.jpg,1,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_101556-38912.jpg,0,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_101556-39936.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_101556-40960.jpg,1,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_101556-41984.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_101556-43008.jpg,1,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_101556-44032.jpg,0,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_101556-45056.jpg,1,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_101556-46080.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_101556-47104.jpg,0,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_101556-49152.jpg,0,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_101556-50176.jpg,1,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_101556-51200.jpg,1,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_101556-52224.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_101556-53248.jpg,0,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_101556-54272.jpg,0,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_102580-24576.jpg,1,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_102580-25600.jpg,0,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_102580-26624.jpg,0,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_102580-27648.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_102580-28672.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_102580-29696.jpg,1,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_102580-30720.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_102580-31744.jpg,1,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_102580-32768.jpg,0,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_102580-33792.jpg,1,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_102580-34816.jpg,1,1,1,0,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_102580-35840.jpg,1,1,1,0,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_102580-36864.jpg,1,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_102580-37888.jpg,0,1,1,0,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_102580-38912.jpg,0,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_102580-39936.jpg,0,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_102580-40960.jpg,0,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_102580-41984.jpg,0,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_102580-43008.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_102580-44032.jpg,0,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_102580-45056.jpg,1,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_102580-46080.jpg,1,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_102580-47104.jpg,1,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_102580-50176.jpg,0,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_102580-51200.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_102580-52224.jpg,1,1,1,0,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_102580-53248.jpg,0,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_102580-54272.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_103604-24576.jpg,0,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_103604-25600.jpg,0,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_103604-26624.jpg,1,1,1,0,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_103604-28672.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_103604-29696.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_103604-30720.jpg,1,1,1,0,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_103604-31744.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_103604-32768.jpg,1,1,0,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_103604-33792.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_103604-34816.jpg,1,1,1,0,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_103604-41984.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_103604-43008.jpg,1,1,1,0,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_103604-44032.jpg,0,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_103604-45056.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_103604-46080.jpg,0,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_103604-47104.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_103604-48128.jpg,0,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_103604-49152.jpg,0,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_103604-50176.jpg,0,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_103604-51200.jpg,0,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_103604-52224.jpg,1,1,1,0,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_103604-53248.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_104628-26624.jpg,0,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_104628-27648.jpg,0,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_104628-28672.jpg,0,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_104628-29696.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_104628-30720.jpg,1,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_104628-31744.jpg,0,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_104628-32768.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_104628-33792.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_104628-34816.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_104628-35840.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_104628-36864.jpg,0,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_104628-37888.jpg,0,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_104628-38912.jpg,0,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_104628-39936.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_104628-40960.jpg,1,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_104628-41984.jpg,0,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_104628-43008.jpg,0,1,1,0,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_104628-44032.jpg,0,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_104628-46080.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_104628-47104.jpg,1,1,1,0,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_104628-48128.jpg,1,1,1,0,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_104628-49152.jpg,0,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_104628-50176.jpg,0,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_104628-51200.jpg,0,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_104628-52224.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_104628-53248.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_105652-27648.jpg,1,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_105652-28672.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_105652-29696.jpg,1,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_105652-31744.jpg,0,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_105652-32768.jpg,1,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_105652-33792.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_105652-34816.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_105652-35840.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_105652-36864.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_105652-38912.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_105652-39936.jpg,0,1,1,0,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_105652-40960.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_105652-44032.jpg,0,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_105652-45056.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_105652-46080.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_105652-47104.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_105652-48128.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_105652-49152.jpg,0,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_105652-50176.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_105652-52224.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_106676-28672.jpg,1,1,1,0,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_106676-29696.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_106676-30720.jpg,0,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_106676-31744.jpg,1,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_106676-32768.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_106676-33792.jpg,1,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_106676-34816.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_106676-35840.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_106676-36864.jpg,1,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_106676-37888.jpg,0,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_106676-38912.jpg,1,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_106676-45056.jpg,1,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_106676-46080.jpg,0,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_107700-31744.jpg,0,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_107700-33792.jpg,1,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_107700-34816.jpg,1,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_107700-35840.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_107700-36864.jpg,0,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_107700-37888.jpg,0,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_107700-38912.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_107700-44032.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_107700-45056.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_108724-32768.jpg,0,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_108724-33792.jpg,1,1,1,0,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_108724-34816.jpg,0,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_108724-35840.jpg,1,1,1,0,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_108724-36864.jpg,1,1,1,0,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_108724-37888.jpg,1,0,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_108724-38912.jpg,1,1,1,1,1,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_108724-47104.jpg,1,1,1,1,0,0,1
sample_dataset/TCGA-LUAD/TCGA-NJ-A4YF/HR/TCGA-NJ-A4YF_10928-10656.jpg,1,1,1,1,1,0,1
